title,amount,date,category
Transaction16 on Food,126.0,"Fri, Dec 15, 2023",Food
Transaction17 on Food,113.0,"Fri, Dec 15, 2023",Food
Transaction18 on Fitness,75.0,"Fri, Dec 15, 2023",Fitness
Transaction19 on Food,27.0,"Fri, Dec 15, 2023",Food
Transaction20 on Fitness,173.0,"Fri, Dec 15, 2023",Fitness
Transaction1 on Transportation,139.0,"Sat, Dec 16, 2023",Transportation
Transaction2 on Food,96.0,"Sat, Dec 16, 2023",Food
Transaction3 on Shopping,35.0,"Sat, Dec 16, 2023",Shopping
Transaction4 on Shopping,126.0,"Sat, Dec 16, 2023",Shopping
Transaction5 on Entertainment,82.0,"Sat, Dec 16, 2023",Entertainment
Transaction6 on Entertainment,85.0,"Sat, Dec 16, 2023",Entertainment
Transaction7 on Shopping,6.0,"Sat, Dec 16, 2023",Shopping
Transaction8 on Food,81.0,"Sat, Dec 16, 2023",Food
Transaction9 on Entertainment,67.0,"Sat, Dec 16, 2023",Entertainment
Transaction10 on Fitness,169.0,"Sat, Dec 16, 2023",Fitness
Transaction11 on Shopping,152.0,"Sat, Dec 16, 2023",Shopping
Transaction12 on Food,65.0,"Sat, Dec 16, 2023",Food
Transaction13 on Food,85.0,"Sat, Dec 16, 2023",Food
Transaction14 on Fitness,97.0,"Sat, Dec 16, 2023",Fitness
Transaction15 on Fitness,125.0,"Sat, Dec 16, 2023",Fitness
Transaction16 on Transportation,40.0,"Sat, Dec 16, 2023",Transportation
Transaction17 on Shopping,157.0,"Sat, Dec 16, 2023",Shopping
Transaction18 on Shopping,36.0,"Sat, Dec 16, 2023",Shopping
Transaction19 on Entertainment,181.0,"Sat, Dec 16, 2023",Entertainment
Transaction20 on Fitness,150.0,"Sat, Dec 16, 2023",Fitness
Transaction1 on Food,19.0,"Sun, Dec 17, 2023",Food
Transaction2 on Entertainment,69.0,"Sun, Dec 17, 2023",Entertainment
Transaction3 on Fitness,94.0,"Sun, Dec 17, 2023",Fitness
Transaction4 on Transportation,75.0,"Sun, Dec 17, 2023",Transportation
Transaction5 on Shopping,95.0,"Sun, Dec 17, 2023",Shopping
Transaction6 on Fitness,63.0,"Sun, Dec 17, 2023",Fitness
Transaction7 on Entertainment,25.0,"Sun, Dec 17, 2023",Entertainment
Transaction8 on Food,90.0,"Sun, Dec 17, 2023",Food
Transaction9 on Entertainment,48.0,"Sun, Dec 17, 2023",Entertainment
Transaction10 on Entertainment,60.0,"Sun, Dec 17, 2023",Entertainment
Transaction11 on Entertainment,166.0,"Sun, Dec 17, 2023",Entertainment
Transaction12 on Shopping,94.0,"Sun, Dec 17, 2023",Shopping
Transaction13 on Shopping,35.0,"Sun, Dec 17, 2023",Shopping
Transaction14 on Transportation,51.0,"Sun, Dec 17, 2023",Transportation
Transaction15 on Food,137.0,"Sun, Dec 17, 2023",Food
Transaction16 on Transportation,108.0,"Sun, Dec 17, 2023",Transportation
Transaction17 on Transportation,165.0,"Sun, Dec 17, 2023",Transportation
Transaction18 on Transportation,174.0,"Sun, Dec 17, 2023",Transportation
Transaction19 on Entertainment,44.0,"Sun, Dec 17, 2023",Entertainment
Transaction20 on Transportation,19.0,"Sun, Dec 17, 2023",Transportation
Transaction1 on Entertainment,153.0,"Mon, Dec 18, 2023",Entertainment
Transaction2 on Fitness,58.0,"Mon, Dec 18, 2023",Fitness
Transaction3 on Fitness,65.0,"Mon, Dec 18, 2023",Fitness
Transaction4 on Shopping,99.0,"Mon, Dec 18, 2023",Shopping
Transaction5 on Food,172.0,"Mon, Dec 18, 2023",Food
Transaction6 on Fitness,199.0,"Mon, Dec 18, 2023",Fitness
Transaction7 on Entertainment,193.0,"Mon, Dec 18, 2023",Entertainment
Transaction8 on Entertainment,173.0,"Mon, Dec 18, 2023",Entertainment
Transaction9 on Fitness,65.0,"Mon, Dec 18, 2023",Fitness
Transaction10 on Shopping,128.0,"Mon, Dec 18, 2023",Shopping
Transaction11 on Fitness,65.0,"Mon, Dec 18, 2023",Fitness
Transaction12 on Transportation,178.0,"Mon, Dec 18, 2023",Transportation
Transaction13 on Transportation,101.0,"Mon, Dec 18, 2023",Transportation
Transaction14 on Food,178.0,"Mon, Dec 18, 2023",Food
Transaction15 on Shopping,140.0,"Mon, Dec 18, 2023",Shopping
Transaction16 on Entertainment,115.0,"Mon, Dec 18, 2023",Entertainment
Transaction17 on Food,19.0,"Mon, Dec 18, 2023",Food
Transaction18 on Entertainment,155.0,"Mon, Dec 18, 2023",Entertainment
Transaction19 on Entertainment,169.0,"Mon, Dec 18, 2023",Entertainment
Transaction20 on Shopping,144.0,"Mon, Dec 18, 2023",Shopping
Transaction1 on Food,137.0,"Tue, Dec 19, 2023",Food
Transaction2 on Shopping,93.0,"Tue, Dec 19, 2023",Shopping
Transaction3 on Fitness,24.0,"Tue, Dec 19, 2023",Fitness
Transaction4 on Shopping,113.0,"Tue, Dec 19, 2023",Shopping
Transaction5 on Entertainment,193.0,"Tue, Dec 19, 2023",Entertainment
Transaction6 on Transportation,85.0,"Tue, Dec 19, 2023",Transportation
Transaction7 on Food,168.0,"Tue, Dec 19, 2023",Food
Transaction8 on Food,17.0,"Tue, Dec 19, 2023",Food
Transaction9 on Fitness,173.0,"Tue, Dec 19, 2023",Fitness
Transaction10 on Transportation,6.0,"Tue, Dec 19, 2023",Transportation
Transaction11 on Shopping,153.0,"Tue, Dec 19, 2023",Shopping
Transaction12 on Transportation,81.0,"Tue, Dec 19, 2023",Transportation
Transaction13 on Entertainment,38.0,"Tue, Dec 19, 2023",Entertainment
Transaction14 on Shopping,108.0,"Tue, Dec 19, 2023",Shopping
Transaction15 on Shopping,126.0,"Tue, Dec 19, 2023",Shopping
Transaction16 on Fitness,42.0,"Tue, Dec 19, 2023",Fitness
Transaction17 on Shopping,121.0,"Tue, Dec 19, 2023",Shopping
Transaction18 on Transportation,190.0,"Tue, Dec 19, 2023",Transportation
Transaction19 on Shopping,169.0,"Tue, Dec 19, 2023",Shopping
Transaction20 on Fitness,108.0,"Tue, Dec 19, 2023",Fitness
Transaction1 on Transportation,84.0,"Wed, Dec 20, 2023",Transportation
Transaction2 on Fitness,108.0,"Wed, Dec 20, 2023",Fitness
Transaction3 on Food,57.0,"Wed, Dec 20, 2023",Food
Transaction4 on Transportation,82.0,"Wed, Dec 20, 2023",Transportation
Transaction5 on Food,142.0,"Wed, Dec 20, 2023",Food
Transaction6 on Fitness,34.0,"Wed, Dec 20, 2023",Fitness
Transaction7 on Entertainment,173.0,"Wed, Dec 20, 2023",Entertainment
Transaction8 on Food,87.0,"Wed, Dec 20, 2023",Food
Transaction9 on Entertainment,120.0,"Wed, Dec 20, 2023",Entertainment
Transaction10 on Entertainment,192.0,"Wed, Dec 20, 2023",Entertainment
Transaction11 on Food,112.0,"Wed, Dec 20, 2023",Food
Transaction12 on Fitness,174.0,"Wed, Dec 20, 2023",Fitness
Transaction13 on Entertainment,191.0,"Wed, Dec 20, 2023",Entertainment
Transaction14 on Food,96.0,"Wed, Dec 20, 2023",Food
Transaction15 on Entertainment,112.0,"Wed, Dec 20, 2023",Entertainment
Transaction16 on Transportation,12.0,"Wed, Dec 20, 2023",Transportation
Transaction17 on Food,185.0,"Wed, Dec 20, 2023",Food
Transaction18 on Transportation,36.0,"Wed, Dec 20, 2023",Transportation
Transaction19 on Fitness,34.0,"Wed, Dec 20, 2023",Fitness
Transaction20 on Entertainment,70.0,"Wed, Dec 20, 2023",Entertainment
Transaction1 on Entertainment,18.0,"Thu, Dec 21, 2023",Entertainment
Transaction2 on Shopping,59.0,"Thu, Dec 21, 2023",Shopping
Transaction3 on Transportation,57.0,"Thu, Dec 21, 2023",Transportation
Transaction4 on Fitness,39.0,"Thu, Dec 21, 2023",Fitness
Transaction5 on Transportation,165.0,"Thu, Dec 21, 2023",Transportation
Transaction6 on Entertainment,189.0,"Thu, Dec 21, 2023",Entertainment
Transaction7 on Transportation,69.0,"Thu, Dec 21, 2023",Transportation
Transaction8 on Shopping,93.0,"Thu, Dec 21, 2023",Shopping
Transaction9 on Food,132.0,"Thu, Dec 21, 2023",Food
Transaction10 on Food,120.0,"Thu, Dec 21, 2023",Food
Transaction11 on Fitness,187.0,"Thu, Dec 21, 2023",Fitness
Transaction12 on Entertainment,177.0,"Thu, Dec 21, 2023",Entertainment
Transaction13 on Transportation,186.0,"Thu, Dec 21, 2023",Transportation
Transaction14 on Entertainment,106.0,"Thu, Dec 21, 2023",Entertainment
Transaction15 on Food,16.0,"Thu, Dec 21, 2023",Food
Transaction16 on Transportation,104.0,"Thu, Dec 21, 2023",Transportation
Transaction17 on Fitness,142.0,"Thu, Dec 21, 2023",Fitness
Transaction18 on Transportation,14.0,"Thu, Dec 21, 2023",Transportation
Transaction19 on Transportation,13.0,"Thu, Dec 21, 2023",Transportation
Transaction20 on Food,199.0,"Thu, Dec 21, 2023",Food
Transaction1 on Shopping,166.0,"Fri, Dec 22, 2023",Shopping
Transaction2 on Entertainment,164.0,"Fri, Dec 22, 2023",Entertainment
Transaction3 on Shopping,82.0,"Fri, Dec 22, 2023",Shopping
Transaction4 on Fitness,197.0,"Fri, Dec 22, 2023",Fitness
Transaction5 on Transportation,195.0,"Fri, Dec 22, 2023",Transportation
Transaction6 on Shopping,76.0,"Fri, Dec 22, 2023",Shopping
Transaction7 on Food,71.0,"Fri, Dec 22, 2023",Food
Transaction8 on Fitness,89.0,"Fri, Dec 22, 2023",Fitness
Transaction9 on Shopping,61.0,"Fri, Dec 22, 2023",Shopping
Transaction10 on Shopping,147.0,"Fri, Dec 22, 2023",Shopping
Transaction11 on Shopping,120.0,"Fri, Dec 22, 2023",Shopping
Transaction12 on Entertainment,160.0,"Fri, Dec 22, 2023",Entertainment
Transaction13 on Shopping,80.0,"Fri, Dec 22, 2023",Shopping
Transaction14 on Entertainment,155.0,"Fri, Dec 22, 2023",Entertainment
Transaction15 on Fitness,85.0,"Fri, Dec 22, 2023",Fitness
Transaction16 on Food,158.0,"Fri, Dec 22, 2023",Food
Transaction17 on Fitness,101.0,"Fri, Dec 22, 2023",Fitness
Transaction18 on Shopping,72.0,"Fri, Dec 22, 2023",Shopping
Transaction19 on Shopping,51.0,"Fri, Dec 22, 2023",Shopping
Transaction20 on Transportation,173.0,"Fri, Dec 22, 2023",Transportation
Transaction1 on Fitness,31.0,"Sat, Dec 23, 2023",Fitness
Transaction2 on Transportation,150.0,"Sat, Dec 23, 2023",Transportation
Transaction3 on Transportation,182.0,"Sat, Dec 23, 2023",Transportation
Transaction4 on Shopping,74.0,"Sat, Dec 23, 2023",Shopping
Transaction5 on Shopping,38.0,"Sat, Dec 23, 2023",Shopping
Transaction6 on Transportation,25.0,"Sat, Dec 23, 2023",Transportation
Transaction7 on Entertainment,87.0,"Sat, Dec 23, 2023",Entertainment
Transaction8 on Shopping,75.0,"Sat, Dec 23, 2023",Shopping
Transaction9 on Shopping,37.0,"Sat, Dec 23, 2023",Shopping
Transaction10 on Shopping,97.0,"Sat, Dec 23, 2023",Shopping
Transaction11 on Fitness,29.0,"Sat, Dec 23, 2023",Fitness
Transaction12 on Food,198.0,"Sat, Dec 23, 2023",Food
Transaction13 on Entertainment,38.0,"Sat, Dec 23, 2023",Entertainment
Transaction14 on Entertainment,30.0,"Sat, Dec 23, 2023",Entertainment
Transaction15 on Transportation,76.0,"Sat, Dec 23, 2023",Transportation
Transaction16 on Food,8.0,"Sat, Dec 23, 2023",Food
Transaction17 on Entertainment,138.0,"Sat, Dec 23, 2023",Entertainment
Transaction18 on Entertainment,97.0,"Sat, Dec 23, 2023",Entertainment
Transaction19 on Transportation,56.0,"Sat, Dec 23, 2023",Transportation
Transaction20 on Food,87.0,"Sat, Dec 23, 2023",Food
Transaction1 on Entertainment,180.0,"Sun, Dec 24, 2023",Entertainment
Transaction2 on Fitness,102.0,"Sun, Dec 24, 2023",Fitness
Transaction3 on Shopping,18.0,"Sun, Dec 24, 2023",Shopping
Transaction4 on Food,140.0,"Sun, Dec 24, 2023",Food
Transaction5 on Shopping,72.0,"Sun, Dec 24, 2023",Shopping
Transaction6 on Food,38.0,"Sun, Dec 24, 2023",Food
Transaction7 on Transportation,41.0,"Sun, Dec 24, 2023",Transportation
Transaction8 on Shopping,176.0,"Sun, Dec 24, 2023",Shopping
Transaction9 on Entertainment,198.0,"Sun, Dec 24, 2023",Entertainment
Transaction10 on Shopping,30.0,"Sun, Dec 24, 2023",Shopping
Transaction11 on Transportation,38.0,"Sun, Dec 24, 2023",Transportation
Transaction12 on Shopping,168.0,"Sun, Dec 24, 2023",Shopping
Transaction13 on Transportation,106.0,"Sun, Dec 24, 2023",Transportation
Transaction14 on Shopping,6.0,"Sun, Dec 24, 2023",Shopping
Transaction15 on Food,40.0,"Sun, Dec 24, 2023",Food
Transaction16 on Shopping,185.0,"Sun, Dec 24, 2023",Shopping
Transaction17 on Transportation,179.0,"Sun, Dec 24, 2023",Transportation
Transaction18 on Fitness,162.0,"Sun, Dec 24, 2023",Fitness
Transaction19 on Shopping,71.0,"Sun, Dec 24, 2023",Shopping
Transaction20 on Entertainment,130.0,"Sun, Dec 24, 2023",Entertainment
Transaction1 on Food,104.0,"Mon, Dec 25, 2023",Food
Transaction2 on Shopping,157.0,"Mon, Dec 25, 2023",Shopping
Transaction3 on Food,116.0,"Mon, Dec 25, 2023",Food
Transaction4 on Entertainment,114.0,"Mon, Dec 25, 2023",Entertainment
Transaction5 on Transportation,194.0,"Mon, Dec 25, 2023",Transportation
Transaction6 on Fitness,8.0,"Mon, Dec 25, 2023",Fitness
Transaction7 on Shopping,70.0,"Mon, Dec 25, 2023",Shopping
Transaction8 on Entertainment,138.0,"Mon, Dec 25, 2023",Entertainment
Transaction9 on Entertainment,65.0,"Mon, Dec 25, 2023",Entertainment
Transaction10 on Entertainment,38.0,"Mon, Dec 25, 2023",Entertainment
Transaction11 on Entertainment,186.0,"Mon, Dec 25, 2023",Entertainment
Transaction12 on Fitness,120.0,"Mon, Dec 25, 2023",Fitness
Transaction13 on Entertainment,140.0,"Mon, Dec 25, 2023",Entertainment
Transaction14 on Entertainment,194.0,"Mon, Dec 25, 2023",Entertainment
Transaction15 on Food,138.0,"Mon, Dec 25, 2023",Food
Transaction16 on Entertainment,7.0,"Mon, Dec 25, 2023",Entertainment
Transaction17 on Transportation,97.0,"Mon, Dec 25, 2023",Transportation
Transaction18 on Entertainment,151.0,"Mon, Dec 25, 2023",Entertainment
Transaction19 on Entertainment,13.0,"Mon, Dec 25, 2023",Entertainment
Transaction20 on Food,32.0,"Mon, Dec 25, 2023",Food
Transaction1 on Entertainment,146.0,"Tue, Dec 26, 2023",Entertainment
Transaction2 on Food,140.0,"Tue, Dec 26, 2023",Food
Transaction3 on Entertainment,115.0,"Tue, Dec 26, 2023",Entertainment
Transaction4 on Fitness,79.0,"Tue, Dec 26, 2023",Fitness
Transaction5 on Food,113.0,"Tue, Dec 26, 2023",Food
Transaction6 on Transportation,125.0,"Tue, Dec 26, 2023",Transportation
Transaction7 on Shopping,90.0,"Tue, Dec 26, 2023",Shopping
Transaction8 on Entertainment,35.0,"Tue, Dec 26, 2023",Entertainment
Transaction9 on Food,117.0,"Tue, Dec 26, 2023",Food
Transaction10 on Fitness,154.0,"Tue, Dec 26, 2023",Fitness
Transaction11 on Fitness,108.0,"Tue, Dec 26, 2023",Fitness
Transaction12 on Food,134.0,"Tue, Dec 26, 2023",Food
Transaction13 on Fitness,136.0,"Tue, Dec 26, 2023",Fitness
Transaction14 on Transportation,53.0,"Tue, Dec 26, 2023",Transportation
Transaction15 on Shopping,93.0,"Tue, Dec 26, 2023",Shopping
Transaction16 on Transportation,156.0,"Tue, Dec 26, 2023",Transportation
Transaction17 on Shopping,62.0,"Tue, Dec 26, 2023",Shopping
Transaction18 on Food,190.0,"Tue, Dec 26, 2023",Food
Transaction19 on Fitness,179.0,"Tue, Dec 26, 2023",Fitness
Transaction20 on Transportation,28.0,"Tue, Dec 26, 2023",Transportation
Transaction1 on Fitness,148.0,"Wed, Dec 27, 2023",Fitness
Transaction2 on Entertainment,117.0,"Wed, Dec 27, 2023",Entertainment
Transaction3 on Fitness,54.0,"Wed, Dec 27, 2023",Fitness
Transaction4 on Transportation,25.0,"Wed, Dec 27, 2023",Transportation
Transaction5 on Shopping,21.0,"Wed, Dec 27, 2023",Shopping
Transaction6 on Transportation,64.0,"Wed, Dec 27, 2023",Transportation
Transaction7 on Entertainment,196.0,"Wed, Dec 27, 2023",Entertainment
Transaction8 on Entertainment,43.0,"Wed, Dec 27, 2023",Entertainment
Transaction9 on Shopping,37.0,"Wed, Dec 27, 2023",Shopping
Transaction10 on Food,17.0,"Wed, Dec 27, 2023",Food
Transaction11 on Shopping,168.0,"Wed, Dec 27, 2023",Shopping
Transaction12 on Fitness,115.0,"Wed, Dec 27, 2023",Fitness
Transaction13 on Food,98.0,"Wed, Dec 27, 2023",Food
Transaction14 on Transportation,67.0,"Wed, Dec 27, 2023",Transportation
Transaction15 on Shopping,166.0,"Wed, Dec 27, 2023",Shopping
Transaction16 on Fitness,173.0,"Wed, Dec 27, 2023",Fitness
Transaction17 on Shopping,177.0,"Wed, Dec 27, 2023",Shopping
Transaction18 on Food,35.0,"Wed, Dec 27, 2023",Food
Transaction19 on Shopping,46.0,"Wed, Dec 27, 2023",Shopping
Transaction20 on Entertainment,167.0,"Wed, Dec 27, 2023",Entertainment
Transaction1 on Fitness,17.0,"Thu, Dec 28, 2023",Fitness
Transaction2 on Food,26.0,"Thu, Dec 28, 2023",Food
Transaction3 on Fitness,24.0,"Thu, Dec 28, 2023",Fitness
Transaction4 on Fitness,92.0,"Thu, Dec 28, 2023",Fitness
Transaction5 on Food,93.0,"Thu, Dec 28, 2023",Food
Transaction6 on Transportation,9.0,"Thu, Dec 28, 2023",Transportation
Transaction7 on Shopping,98.0,"Thu, Dec 28, 2023",Shopping
Transaction8 on Shopping,116.0,"Thu, Dec 28, 2023",Shopping
Transaction9 on Food,45.0,"Thu, Dec 28, 2023",Food
Transaction10 on Shopping,7.0,"Thu, Dec 28, 2023",Shopping
Transaction11 on Entertainment,114.0,"Thu, Dec 28, 2023",Entertainment
Transaction12 on Fitness,111.0,"Thu, Dec 28, 2023",Fitness
Transaction13 on Fitness,18.0,"Thu, Dec 28, 2023",Fitness
Transaction14 on Food,24.0,"Thu, Dec 28, 2023",Food
Transaction15 on Entertainment,166.0,"Thu, Dec 28, 2023",Entertainment
Transaction16 on Shopping,16.0,"Thu, Dec 28, 2023",Shopping
Transaction17 on Fitness,146.0,"Thu, Dec 28, 2023",Fitness
Transaction18 on Fitness,169.0,"Thu, Dec 28, 2023",Fitness
Transaction19 on Entertainment,103.0,"Thu, Dec 28, 2023",Entertainment
Transaction20 on Fitness,179.0,"Thu, Dec 28, 2023",Fitness
Transaction1 on Fitness,105.0,"Fri, Dec 29, 2023",Fitness
Transaction2 on Food,41.0,"Fri, Dec 29, 2023",Food
Transaction3 on Food,25.0,"Fri, Dec 29, 2023",Food
Transaction4 on Shopping,94.0,"Fri, Dec 29, 2023",Shopping
Transaction5 on Transportation,116.0,"Fri, Dec 29, 2023",Transportation
Transaction6 on Entertainment,129.0,"Fri, Dec 29, 2023",Entertainment
Transaction7 on Food,13.0,"Fri, Dec 29, 2023",Food
Transaction8 on Transportation,117.0,"Fri, Dec 29, 2023",Transportation
Transaction9 on Fitness,27.0,"Fri, Dec 29, 2023",Fitness
Transaction10 on Fitness,168.0,"Fri, Dec 29, 2023",Fitness
Transaction11 on Fitness,41.0,"Fri, Dec 29, 2023",Fitness
Transaction12 on Shopping,83.0,"Fri, Dec 29, 2023",Shopping
Transaction13 on Shopping,175.0,"Fri, Dec 29, 2023",Shopping
Transaction14 on Shopping,34.0,"Fri, Dec 29, 2023",Shopping
Transaction15 on Shopping,104.0,"Fri, Dec 29, 2023",Shopping
Transaction16 on Food,37.0,"Fri, Dec 29, 2023",Food
Transaction17 on Entertainment,143.0,"Fri, Dec 29, 2023",Entertainment
Transaction18 on Transportation,146.0,"Fri, Dec 29, 2023",Transportation
Transaction19 on Fitness,83.0,"Fri, Dec 29, 2023",Fitness
Transaction20 on Fitness,92.0,"Fri, Dec 29, 2023",Fitness
Transaction1 on Fitness,199.0,"Sat, Dec 30, 2023",Fitness
Transaction2 on Food,141.0,"Sat, Dec 30, 2023",Food
Transaction3 on Shopping,119.0,"Sat, Dec 30, 2023",Shopping
Transaction4 on Transportation,33.0,"Sat, Dec 30, 2023",Transportation
Transaction5 on Food,50.0,"Sat, Dec 30, 2023",Food
Transaction6 on Fitness,91.0,"Sat, Dec 30, 2023",Fitness
Transaction7 on Transportation,186.0,"Sat, Dec 30, 2023",Transportation
Transaction8 on Fitness,108.0,"Sat, Dec 30, 2023",Fitness
Transaction9 on Fitness,50.0,"Sat, Dec 30, 2023",Fitness
Transaction10 on Transportation,69.0,"Sat, Dec 30, 2023",Transportation
Transaction11 on Entertainment,196.0,"Sat, Dec 30, 2023",Entertainment
Transaction12 on Food,56.0,"Sat, Dec 30, 2023",Food
Transaction13 on Fitness,146.0,"Sat, Dec 30, 2023",Fitness
Transaction14 on Transportation,197.0,"Sat, Dec 30, 2023",Transportation
Transaction15 on Food,66.0,"Sat, Dec 30, 2023",Food
Transaction16 on Food,56.0,"Sat, Dec 30, 2023",Food
Transaction17 on Shopping,101.0,"Sat, Dec 30, 2023",Shopping
Transaction18 on Shopping,27.0,"Sat, Dec 30, 2023",Shopping
Transaction19 on Transportation,27.0,"Sat, Dec 30, 2023",Transportation
Transaction20 on Transportation,165.0,"Sat, Dec 30, 2023",Transportation
Transaction1 on Transportation,121.0,"Sun, Dec 31, 2023",Transportation
Transaction2 on Shopping,159.0,"Sun, Dec 31, 2023",Shopping
Transaction3 on Shopping,185.0,"Sun, Dec 31, 2023",Shopping
Transaction4 on Transportation,8.0,"Sun, Dec 31, 2023",Transportation
Transaction5 on Transportation,77.0,"Sun, Dec 31, 2023",Transportation
Transaction6 on Shopping,6.0,"Sun, Dec 31, 2023",Shopping
Transaction7 on Fitness,61.0,"Sun, Dec 31, 2023",Fitness
Transaction8 on Fitness,89.0,"Sun, Dec 31, 2023",Fitness
Transaction9 on Entertainment,17.0,"Sun, Dec 31, 2023",Entertainment
Transaction10 on Shopping,130.0,"Sun, Dec 31, 2023",Shopping
Transaction11 on Transportation,79.0,"Sun, Dec 31, 2023",Transportation
Transaction12 on Transportation,42.0,"Sun, Dec 31, 2023",Transportation
Transaction13 on Entertainment,172.0,"Sun, Dec 31, 2023",Entertainment
Transaction14 on Entertainment,150.0,"Sun, Dec 31, 2023",Entertainment
